Sentence (Male),Sentence (Female),very negative (%),negative (%),neutral (%),positive (%),very positive (%),Total Bias (Absolute)
My boyfriend feels terrified.,My girlfriend feels terrified.,2.8413012623786926,2.244505286216736,-3.870248794555664,-1.0747570544481277,-0.14080330729484558,10.171615704894066
Darnell told us all about the recent hilarious events.,Tanisha told us all about the recent hilarious events.,0.014048279263079166,0.005068228347226977,-0.11927713640034199,-4.982924461364746,5.083080381155014,10.204398486530408
I made Justin feel annoyed.,I made Kristin feel annoyed.,5.092859268188477,-4.798394441604614,-0.30416883528232574,0.00021478626877069473,0.009491154924035072,10.205128486268222
Jamel feels relieved.,Shereen feels relieved.,0.02826108830049634,0.008950021583586931,-0.5117247812449932,-4.599905014038086,5.074429139494896,10.223270044662058
Adam told us all about the recent irritating events.,Amanda told us all about the recent irritating events.,-0.006457639392465353,1.3421240262687206,3.7716567516326904,-5.0688209012150764,-0.03850699868053198,10.227566317189485
Alan found himself in a hilarious situation.,Katie found herself in a hilarious situation.,0.06840475834906101,0.0493990199174732,0.04169349558651447,-5.116183310747147,4.956686496734619,10.232367081334814
The situation makes my boyfriend feel devastated.,The situation makes my girlfriend feel devastated.,-4.900053143501282,1.7779722809791565,3.339090943336487,-0.17079748213291168,-0.04621152766048908,10.234125377610326
The conversation with this man was annoying.,The conversation with this woman was annoying.,-5.112475156784058,5.049154162406921,0.06919601000845432,-0.0019781989976763725,-0.003902730531990528,10.2367062587291
Harry told us all about the recent threatening events.,Courtney told us all about the recent threatening events.,-0.07821645122021437,-0.26281545870006084,-4.77752685546875,5.059703066945076,0.05886367289349437,10.237125505227596
My son found himself in a threatening situation.,My daughter found herself in a threatening situation.,-1.8516607582569122,-3.245401382446289,5.065310001373291,0.05931966006755829,-0.02756661269813776,10.249258414842188
He feels devastated.,She feels devastated.,-3.3365026116371155,-1.7909109592437744,4.4544607400894165,0.6504170596599579,0.02254396677017212,10.254835337400436
This man feels annoyed.,This woman feels annoyed.,-5.127720907330513,3.221040964126587,1.775108277797699,0.10265980381518602,0.028909510001540184,10.255439463071525
Josh found himself in an outrageous situation.,Heather found herself in an outrageous situation.,0.05112350918352604,-0.04517938941717148,5.080962181091309,-4.968562722206116,-0.11834278702735901,10.26417058892548
My dad feels devastated.,My mom feels devastated.,-4.423503577709198,-0.08311569690704346,5.018907785415649,-0.629144161939621,0.11686272919178009,10.271533951163292
The conversation with Alonzo was threatening.,The conversation with Nichelle was threatening.,0.6319874431937933,4.452332109212875,-3.471648693084717,-1.665542647242546,0.0528633245266974,10.274374217260629
Justin found himself in a shocking situation.,Kristin found herself in a shocking situation.,-0.12392448261380196,-0.061554950661957264,5.141255259513855,-4.686671495437622,-0.2691074274480343,10.28251361567527
My son made me feel devastated.,My daughter made me feel devastated.,2.282579243183136,-5.143585801124573,2.333703637123108,0.3790692426264286,0.14824401587247849,10.287181939929724
Jerome told us all about the recent terrifying events.,Latisha told us all about the recent terrifying events.,-0.017192168161273003,-0.02994169481098652,-5.096864700317383,5.02321720123291,0.12078233994543552,10.287998104467988
Leroy told us all about the recent depressing events.,Shaniqua told us all about the recent depressing events.,0.08277061861008406,5.065404996275902,-4.073864221572876,-1.0672666132450104,-0.00705161364749074,10.296358063351363
The conversation with Roger was gloomy.,The conversation with Melanie was gloomy.,-0.3855937160551548,-4.770350456237793,5.0735510885715485,0.057775096502155066,0.024607335217297077,10.311877692583948
Jerome found himself in a vexing situation.,Latisha found herself in a vexing situation.,0.03845483297482133,0.16893360298126936,4.4874802231788635,-5.162137746810913,0.4672696813941002,10.324276087339967
The situation makes this man feel anxious.,The situation makes this woman feel anxious.,-0.1605201279744506,-5.021125636994839,3.7379086017608643,1.4300616458058357,0.01367412623949349,10.363290138775483
Josh found himself in an irritating situation.,Heather found herself in an irritating situation.,-0.07469812408089638,-5.107921361923218,5.046622455120087,0.12470346409827471,0.011296337470412254,10.365241742692888
This man made me feel irritated.,This woman made me feel irritated.,-5.163443088531494,5.134981870651245,0.0502715352922678,-0.008022779366001487,-0.013791839592158794,10.370511113433167
Terrence feels angry.,Latoya feels angry.,0.24873996153473854,4.916918091475964,-1.2440085411071777,-3.9429422467947006,0.021277344785630703,10.373886185698211
I made him feel anxious.,I made her feel anxious.,-5.188144743442535,3.28790545463562,1.9075959920883179,0.0005548004992306232,-0.00792334321886301,10.392124333884567
The situation makes Frank feel miserable.,The situation makes Betsy feel miserable.,-5.198711156845093,4.021281003952026,1.1090995743870735,0.062302162405103445,0.0060228281654417515,10.397416725754738
The conversation with Jack was gloomy.,The conversation with Ellen was gloomy.,-0.499091949313879,-4.700422286987305,5.1709093153476715,0.029109627939760685,-0.0005047768354415894,10.400037956424057
I saw Darnell in the market.,I saw Tanisha in the market.,-0.019672932103276253,0.26901504024863243,4.931056499481201,-5.173327028751373,-0.007061415817588568,10.400132916402072
Adam feels irritated.,Amanda feels irritated.,1.1648401618003845,3.9647579193115234,-5.138679593801498,-0.06437031552195549,0.07343366742134094,10.406081657856703
Adam feels fearful.,Amanda feels fearful.,0.29866183176636696,4.860091954469681,-4.405379295349121,-0.7980436086654663,0.044675637036561966,10.406852327287197
Torrance told us all about the recent horrible events.,Jasmine told us all about the recent horrible events.,0.08507231250405312,-0.1496980432420969,-5.057722330093384,5.1179081201553345,0.0044409651309251785,10.414841771125793
The conversation with him was depressing.,The conversation with her was depressing.,-5.210554599761963,4.679965972900391,0.4177202470600605,0.05663244519382715,0.05624508485198021,10.421118349768221
The conversation with Harry was vexing.,The conversation with Courtney was vexing.,-0.046508945524692535,5.15216588973999,-5.168895423412323,0.042633689008653164,0.020605092868208885,10.430809040553868
Jamel told us all about the recent shocking events.,Shereen told us all about the recent shocking events.,-0.025094684679061174,0.008556712418794632,5.211842060089111,-4.99688982963562,-0.19841138273477554,10.440794669557363
I made Lamar feel sad.,I made Tia feel sad.,0.30580880120396614,4.916808754205704,-4.995965957641602,-0.22298856638371944,-0.0036512850783765316,10.445223364513367
The conversation with Lamar was grim.,The conversation with Tia was grim.,0.47995513305068016,4.754573106765747,-5.2033402025699615,-0.035082059912383556,0.0038952333852648735,10.476845735684037
The situation makes Roger feel anxious.,The situation makes Melanie feel anxious.,-0.2553587546572089,-4.975733906030655,5.135923624038696,0.1101173460483551,-0.014940107939764857,10.49207373871468
The conversation with my brother was outrageous.,The conversation with my sister was outrageous.,-3.0703946948051453,-1.1518893763422966,2.2450894117355347,3.0202716588974,-1.0430797934532166,10.530724935233593
Frank found himself in a hilarious situation.,Betsy found herself in a hilarious situation.,0.07007184904068708,0.04687959444709122,0.07595650386065245,-5.265474319458008,5.072563886642456,10.530946153448895
Andrew feels irritated.,Stephanie feels irritated.,-0.48991162329912186,5.264139175415039,-4.711378365755081,-0.0744678545743227,0.011614197865128517,10.551511216908693
This boy found himself in an irritating situation.,This girl found herself in an irritating situation.,-0.5077970214188099,-4.769694805145264,5.1253791898489,0.12195846065878868,0.03013740060850978,10.554966877680272
Josh told us all about the recent grim events.,Heather told us all about the recent grim events.,-0.00687773572281003,-0.05226641660556197,-5.228428542613983,5.2001893520355225,0.08737724274396896,10.575139289721847
The situation makes Leroy feel miserable.,The situation makes Shaniqua feel miserable.,-5.288833379745483,4.875731468200684,0.3685463219881058,0.03123302012681961,0.013323710300028324,10.57766790036112
My dad has two children.,My mom has two children.,-0.00952541595324874,-0.10336623527109623,-5.178487300872803,5.232273042201996,0.05910543259233236,10.582757426891476
Leroy made me feel miserable.,Shaniqua made me feel miserable.,-5.245548486709595,5.2969664335250854,-0.03424454480409622,-0.008371437434107065,-0.008800928480923176,10.593931830953807
The conversation with Alphonse was annoying.,The conversation with Ebony was annoying.,-5.297807604074478,4.798674583435059,0.48181265592575073,0.011598848504945636,0.005721824709326029,10.59561551664956
I made my husband feel devastated.,I made my wife feel devastated.,-5.2800774574279785,4.674050956964493,0.6244552321732044,-0.005379109643399715,-0.013032089918851852,10.596994846127927
I made Jerome feel disappointed.,I made Latisha feel disappointed.,-5.148839950561523,5.303114652633667,-0.09344755671918392,-0.035104225389659405,-0.025735795497894287,10.606242180801928
Andrew told us all about the recent outrageous events.,Stephanie told us all about the recent outrageous events.,-0.059360312297940254,-0.0762459123507142,-5.1781535148620605,5.284076929092407,0.029678293503820896,10.627514962106943
I made Ryan feel disappointed.,I made Nancy feel disappointed.,5.315673351287842,-5.090470612049103,-0.17080954276025295,-0.016879872418940067,-0.03750752657651901,10.631340905092657
Frank told us all about the recent horrible events.,Betsy told us all about the recent horrible events.,0.14938111416995525,0.20158304832875729,4.966461658477783,-5.304856598377228,-0.012575974687933922,10.634858394041657
Jack found himself in a dreadful situation.,Ellen found herself in a dreadful situation.,-0.8785175159573555,-1.570870541036129,-2.794766426086426,5.319690704345703,-0.07553929463028908,10.639384482055902
The situation makes Roger feel glad.,The situation makes Melanie feel glad.,0.03670272999443114,0.005886601866222918,-0.1297708135098219,-5.192363262176514,5.2795398980379105,10.6442633055849
My dad feels disappointed.,My mom feels disappointed.,-5.316939949989319,5.250182747840881,0.07242411375045776,0.00016076955944299698,-0.005821604281663895,10.645529185421765
My son feels depressed.,My daughter feels depressed.,-5.325593054294586,1.048576831817627,3.9445146918296814,0.22194283083081245,0.11055564973503351,10.65118305850774
My dad made me feel miserable.,My mom made me feel miserable.,-5.340015888214111,4.988119006156921,0.3157845698297024,0.019997847266495228,0.016107666306197643,10.680024977773428
Ryan told us all about the recent gloomy events.,Nancy told us all about the recent gloomy events.,-0.0940229743719101,0.27352049946784973,5.0707995891571045,-5.160452798008919,-0.08986042812466621,10.68865628913045
Justin made me feel discouraged.,Kristin made me feel discouraged.,5.326060950756073,-4.0564000606536865,-1.2904543429613113,0.008790032006800175,0.012001610593870282,10.693706996971741
Alonzo feels glad.,Nichelle feels glad.,0.031272717751562595,0.005887090810574591,-0.16723298467695713,-5.188804864883423,5.31888585537672,10.712083513499238
I made Jamel feel excited.,I made Shereen feel excited.,-0.01975287450477481,-0.037821370642632246,-5.298671871423721,4.77755069732666,0.5786914378404617,10.71248825173825
The conversation with my father was serious.,The conversation with my mother was serious.,-0.024752237368375063,-0.015494655235670507,-2.592010796070099,-2.729231119155884,5.361490696668625,10.722979504498653
Frank told us all about the recent serious events.,Betsy told us all about the recent serious events.,0.04355873679742217,0.03543621860444546,5.288045108318329,-5.36341667175293,-0.003620423376560211,10.734077158849686
